MAT_KEY;MAT_KEY2;MAT_DESC;MAT_DESC2;MAT_DESCS;MAT_MANUF_KEY;MAT_THICK;MAT_COL;MAT_COL2;MAT_LAYER;MAT_GROUP;MAT_ART1;MAT_ART2;MAT_ART3;MAT_ART4;MAT_ART5;MAT_W_UN;MAT_O_UN;MAT_ROT;MAT_WEIGHT;MAT_W_PRICE;MAT_BM_L;MAT_BM_W;MAT_BM_T;MAT_ED_L;MAT_ED_W;MAT_ED_T;MAT_ED_M;MAT_MEMO;MAT_DRILL;MAT_DATE;MAT_MC_MAT;MAT_MC_MAT_NO_EDGE;MAT_MR_MAT;MAT_MP_MAT;MAT_MATHATCH;MAT_DECORE;MAT_LEVEL1;MAT_LEVEL2;MAT_LEVEL3;MAT_LEVEL_ABAND;MAT_LEVEL_TMP;MAT_CUSTOM01;MAT_CUSTOM02;MAT_CUSTOM03;MAT_CUSTOM04;MAT_CUSTOM05;MAT_CUSTOM06;MAT_CUSTOM07;MAT_CUSTOM08;MAT_CUSTOM09;MAT_CUSTOM10;MAT_NO_ORDER;MAT_ID;MAT_F_LEN;MAT_F_WID;MAT_F_THK;MAT_FACT;MAT_REST;MAT_MAC;MAT_ROUTER_GROUP;MAT_IMAGE_ID;MAT_ROUTER_DATA;MAT_COL_RAL;MAT_COL_NCS
7PANH_IN_9924_95;;PANT INTERMAT 9924 MINI 95 ST.;;;;0;-16777216;-16777216;4026531840;4026531840;7;162;175;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];3;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;683;0;0;0;1;0;;;;;;
7PANH_IN_9930_90;;PANT INTERMAT 9930 PREGIBNA VRATA;;;;0;-16777216;-16777216;4026531840;4026531840;7;162;175;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];3;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;684;0;0;0;1;0;;;;;;
7PANH_IN_9935_95;;PANT INTERMAT 9935 95 ST.;;;;0;-16777216;-16777216;4026531840;4026531840;7;162;175;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];3;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;685;0;0;0;1;0;;;;;;
7PANH_IN_9936_20;;PANT INTERMAT 9936 20 ST.;;;;0;-16777216;-16777216;4026531840;4026531840;7;162;175;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];3;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;686;0;0;0;1;0;;;;;;
7PANH_IN_9936_30;;PANT INTERMAT 9936 30 ST.;;;;0;-16777216;-16777216;4026531840;4026531840;7;162;175;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];3;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;687;0;0;0;1;0;;;;;;
7PANH_IN_9936_45;;PANT INTERMAT 9936 45 ST.;;;;0;-16777216;-16777216;4026531840;4026531840;7;162;175;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];3;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;688;0;0;0;1;0;;;;;;
7PANH_IN_9936_90;;PANT INTERMAT 9936 POTPORNI 95 ST.;;;;0;-16777216;-16777216;4026531840;4026531840;7;162;175;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];3;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;689;0;0;0;1;0;;;;;;
7PANH_IN_9936_95;;PANT INTERMAT 9936 95 ST.;;;;0;-16777216;-16777216;4026531840;4026531840;7;162;175;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];3;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;690;0;0;0;1;0;;;;;;
7PANH_IN_9936A_125;;PANT INTERMAT 9936 ALU 125 ST.;;;;0;-16777216;-16777216;4026531840;4026531840;7;162;175;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];3;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;691;0;0;0;1;0;;;;;;
7PANH_IN_9936A_95;;PANT INTERMAT 9936 ALU 95 ST.;;;;0;-16777216;-16777216;4026531840;4026531840;7;162;175;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];3;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;692;0;0;0;1;0;;;;;;
7PANH_IN_9936F_95;;PANT INTERMAT 9936 FIX 95 ST.;;;;0;-16777216;-16777216;4026531840;4026531840;7;162;175;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];3;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;693;0;0;0;1;0;;;;;;
7PANH_IN_9943_110;;PANT INTERMAT 9943 110 ST.;;;;0;-16777216;-16777216;4026531840;4026531840;7;162;175;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];3;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;694;0;0;0;1;0;;;;;;
7PANH_IN_9943F_110;;PANT INTERMAT 9943 FIX 110 ST.;;;;0;-16777216;-16777216;4026531840;4026531840;7;162;175;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];3;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;695;0;0;0;1;0;;;;;;
7PANH_IN_9944_125;;PANT INTERMAT 9944 125 ST.;;;;0;-16777216;-16777216;4026531840;4026531840;7;162;175;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];3;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;696;0;0;0;1;0;;;;;;
7PANH_IN_9944_M30;;PANT INTERMAT 9944 -30 ST.;;;;0;-16777216;-16777216;4026531840;4026531840;7;162;175;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];3;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;697;0;0;0;1;0;;;;;;
7PANH_IN_9944_M45;;PANT INTERMAT 9944 -45 ST.;;;;0;-16777216;-16777216;4026531840;4026531840;7;162;175;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];3;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;698;0;0;0;1;0;;;;;;
7PANH_IN_9944F_125;;PANT INTERMAT 9944 FIX 125 ST.;;;;0;-16777216;-16777216;4026531840;4026531840;7;162;175;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];3;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;699;0;0;0;1;0;;;;;;
7PANH_IN_9945U_95;;PANT INTERMAT 9945 UNIV. 95 ST.;;;;0;-16777216;-16777216;4026531840;4026531840;7;162;175;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];3;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;700;0;0;0;1;0;;;;;;
7PANH_IN_9956_165;;PANT INTERMAT 9956 165 ST.;;;;0;-16777216;-16777216;4026531840;4026531840;7;162;175;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];3;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;701;0;0;0;1;0;;;;;;
7PANH_IN_9956F_165;;PANT INTERMAT 9956 FIX 165 ST.;;;;0;-16777216;-16777216;4026531840;4026531840;7;162;175;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];3;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;702;0;0;0;1;0;;;;;;
7PANH_IN_T_110;;PANT INTERMAT TOP 110 ST.;;;;0;-16777216;-16777216;4026531840;4026531840;7;162;175;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];3;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;703;0;0;0;1;0;;;;;;
7PANH_MA_10;;PANT MARKANT 10;;;;0;-16777216;-16777216;4026531840;4026531840;7;162;175;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];3;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;704;0;0;0;1;0;;;;;;
7PANH_MA_4;;PANT MARKANT 4;;;;0;-16777216;-16777216;4026531840;4026531840;7;162;175;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];3;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;705;0;0;0;1;0;;;;;;
7PANH_MA_6;;PANT MARKANT 6;;;;0;-16777216;-16777216;4026531840;4026531840;7;162;175;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];3;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;706;0;0;0;1;0;;;;;;
7PANH_MA_9;;PANT MARKANT 9;;;;0;-16777216;-16777216;4026531840;4026531840;7;162;175;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];3;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;707;0;0;0;1;0;;;;;;
7PANH_S4_19_180;;PANT SELEKTA 4 19MM 180 ST.;;;;0;-16777216;-16777216;4026531840;4026531840;7;162;175;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];3;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;708;0;0;0;1;0;;;;;;
7PANH_S4_GL;;PANT SELEKTA 4 STAKLO;;;;0;-16777216;-16777216;4026531840;4026531840;7;162;175;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];3;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;709;0;0;0;1;0;;;;;;
7PANH_SO_2333_95;;PANT SLIDE-ON 2333 95 ST.;;;;0;-16777216;-16777216;4026531840;4026531840;7;162;175;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];3;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;710;0;0;0;1;0;;;;;;
7PANH_SO_2336_30;;PANT SLIDE-ON 2336 30 ST.;;;;0;-16777216;-16777216;4026531840;4026531840;7;162;175;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];3;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;711;0;0;0;1;0;;;;;;
7PANH_SO_2336_45;;PANT SLIDE-ON 2336 45 ST.;;;;0;-16777216;-16777216;4026531840;4026531840;7;162;175;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];3;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;712;0;0;0;1;0;;;;;;
7PANH_SO_2336_90;;PANT SLIDE-ON 2336 POTPORNI 95 ST.;;;;0;-16777216;-16777216;4026531840;4026531840;7;162;175;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];3;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;713;0;0;0;1;0;;;;;;
7PANH_SO_2356_165;;PANT SLIDE-ON 2356 165 ST.;;;;0;-16777216;-16777216;4026531840;4026531840;7;162;175;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];3;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;714;0;0;0;1;0;;;;;;
7PANH_SP_16_270;;PANT SELEKTA PRO 16MM 270 ST.;;;;0;-16777216;-16777216;4026531840;4026531840;7;162;175;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];3;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;715;0;0;0;1;0;;;;;;
7PANH_SP_19_180;;PANT SELEKTA PRO 19MM 180 ST.;;;;0;-16777216;-16777216;4026531840;4026531840;7;162;175;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];3;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;716;0;0;0;1;0;;;;;;
7PANH_SP_19_230;;PANT SELEKTA PRO 19MM 230 ST.;;;;0;-16777216;-16777216;4026531840;4026531840;7;162;175;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];3;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;717;0;0;0;1;0;;;;;;
7PANH_SP_19_270;;PANT SELEKTA PRO 19MM 270 ST.;;;;0;-16777216;-16777216;4026531840;4026531840;7;162;175;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];3;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;718;0;0;0;1;0;;;;;;
7PANH_SP_GL;;PANT SELEKTA PRO STAKLO;;;;0;-16777216;-16777216;4026531840;4026531840;7;162;175;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];3;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;719;0;0;0;1;0;;;;;;
7PANH_UN_1108_95;;PANT UNIMAT 1108 STAKLO 95 ST.;;;;0;-16777216;-16777216;4026531840;4026531840;7;162;175;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];3;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;720;0;0;0;1;0;;;;;;
7PANH_UN_1128_95;;PANT UNIMAT 1128 95 ST.;;;;0;-16777216;-16777216;4026531840;4026531840;7;162;175;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];3;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;721;0;0;0;1;0;;;;;;
7RUC-;;------------------------------------------------------------;;;;0;-16777216;-16777216;4026531840;4026531840;7;163;;;;%;%;1;0;0;0;0;0;0;0;0;0;;0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;722;0;0;0;1;0;;;;;;
7RUC--;;RUČKICE;;;;0;-16777216;-16777216;4026531840;4026531840;7;163;;;;%;%;1;0;0;0;0;0;0;0;0;0;System.Byte[];0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;723;0;0;0;1;0;;;;;;
7RUC---;;------------------------------------------------------------;;;;0;-16777216;-16777216;4026531840;4026531840;7;163;;;;%;%;1;0;0;0;0;0;0;0;0;0;System.Byte[];0;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;724;0;0;0;1;0;;;;;;
7RUC_100X30;;RUČKICA UKOPNA 100x30 MM;;;;0;-16777216;-16777216;4026531840;4026531840;7;163;;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];5;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;725;0;0;0;1;0;;;;;;
7RUC_U50;;RUČKICA UKOPNA FI 50 MM;;;;0;-16777216;-16777216;4026531840;4026531840;7;163;;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];5;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;726;0;0;0;1;0;Ruckice\RucU50.MAC;;;;;
7RUC001;;RUČKICA S JEDNOM RUPOM;;;;0;-16777216;-16777216;4026531840;4026531840;7;163;;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];5;7.5.2026. 0:00:00;;;;;;;1;0;0;0;1;;;;;;;;;;;0;727;0;0;0;1;0;Ruckice\Ruc001.mac;;;;;
7RUC016;;RUČKICA RASTER 16;;;;0;-16777216;-16777216;4026531840;4026531840;7;163;;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];5;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;728;0;0;0;1;0;Ruckice\Ruc016.mac;;;;;
7RUC032;;RUČKICA RASTER 32;;;;0;-16777216;-16777216;4026531840;4026531840;7;163;;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];5;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;729;0;0;0;1;0;Ruckice\Ruc032.mac;;;;;
7RUC048;;RUČKICA RASTER 48;;;;0;-16777216;-16777216;4026531840;4026531840;7;163;;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];5;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;730;0;0;0;1;0;Ruckice\Ruc048.mac;;;;;
7RUC064;;RUČKICA RASTER 64;;;;0;-16777216;-16777216;4026531840;4026531840;7;163;;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];5;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;731;0;0;0;1;0;Ruckice\Ruc064.mac;;;;;
7RUC096;;RUČKICA RASTER 96;;;;0;-16777216;-16777216;4026531840;4026531840;7;163;;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];5;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;732;0;0;0;1;0;Ruckice\Ruc096.mac;;;;;
7RUC1056;;RUČKICA RASTER 1056;;;;0;-16777216;-16777216;4026531840;4026531840;7;163;;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];5;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;733;0;0;0;1;0;Ruckice\Ruc1056.mac;;;;;
7RUC128;;RUČKICA RASTER 128;;;;0;-16777216;-16777216;4026531840;4026531840;7;163;;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];5;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;734;0;0;0;1;0;Ruckice\Ruc128.mac;;;;;
7RUC160;;RUČKICA RASTER 160;;;;0;-16777216;-16777216;4026531840;4026531840;7;163;;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];5;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;735;0;0;0;1;0;Ruckice\Ruc160.mac;;;;;
7RUC170;;RUČKICA RASTER 170;;;;0;-16777216;-16777216;4026531840;4026531840;7;163;;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];5;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;736;0;0;0;1;0;Ruckice\Ruc170.mac;;;;;
7RUC192;;RUČKICA RASTER 192;;;;0;-16777216;-16777216;4026531840;4026531840;7;163;;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];5;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;737;0;0;0;1;0;Ruckice\Ruc192.mac;;;;;
7RUC256;;RUČKICA RASTER 256;;;;0;-16777216;-16777216;4026531840;4026531840;7;163;;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];5;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;738;0;0;0;1;0;Ruckice\Ruc256.mac;;;;;
7RUC270;;RUČKICA RASTER 270;;;;0;-16777216;-16777216;4026531840;4026531840;7;163;;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];5;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;739;0;0;0;1;0;Ruckice\Ruc270.mac;;;;;
7RUC288;;RUČKICA RASTER 288;;;;0;-16777216;-16777216;4026531840;4026531840;7;163;;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];5;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;740;0;0;0;1;0;Ruckice\Ruc288.mac;;;;;
7RUC305;;RUČKICA RASTER 305;;;;0;-16777216;-16777216;4026531840;4026531840;7;163;;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];5;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;741;0;0;0;1;0;Ruckice\Ruc305.mac;;;;;
7RUC320;;RUČKICA RASTER 320;;;;0;-16777216;-16777216;4026531840;4026531840;7;163;;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];5;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;742;0;0;0;1;0;Ruckice\Ruc320.mac;;;;;
7RUC352;;RUČKICA RASTER 352;;;;0;-16777216;-16777216;4026531840;4026531840;7;163;;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];5;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;743;0;0;0;1;0;Ruckice\Ruc352.mac;;;;;
7RUC355;;RUČKICA RASTER 355;;;;0;-16777216;-16777216;4026531840;4026531840;7;163;;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];5;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;744;0;0;0;1;0;Ruckice\Ruc355.mac;;;;;
7RUC360;;RUČKICA RASTER 360;;;;0;-16777216;-16777216;4026531840;4026531840;7;163;;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];5;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;745;0;0;0;1;0;Ruckice\Ruc360.mac;;;;;
7RUC370;;RUČKICA RASTER 370;;;;0;-16777216;-16777216;4026531840;4026531840;7;163;;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];5;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;746;0;0;0;1;0;Ruckice\Ruc370.mac;;;;;
7RUC384;;RUČKICA RASTER 384;;;;0;-16777216;-16777216;4026531840;4026531840;7;163;;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];5;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;747;0;0;0;1;0;Ruckice\Ruc384.mac;;;;;
7RUC416;;RUČKICA RASTER 416;;;;0;-16777216;-16777216;4026531840;4026531840;7;163;;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];5;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;748;0;0;0;1;0;Ruckice\Ruc416.mac;;;;;
7RUC448;;RUČKICA RASTER 448;;;;0;-16777216;-16777216;4026531840;4026531840;7;163;;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];5;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;749;0;0;0;1;0;Ruckice\Ruc448.mac;;;;;
7RUC470;;RUČKICA RASTER 470;;;;0;-16777216;-16777216;4026531840;4026531840;7;163;;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];5;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;750;0;0;0;1;0;Ruckice\Ruc470.mac;;;;;
7RUC480;;RUČKICA RASTER 480;;;;0;-16777216;-16777216;4026531840;4026531840;7;163;;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];5;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;751;0;0;0;1;0;Ruckice\Ruc480.mac;;;;;
7RUC512;;RUČKICA RASTER 512;;;;0;-16777216;-16777216;4026531840;4026531840;7;163;;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];5;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;752;0;0;0;1;0;Ruckice\Ruc512.mac;;;;;
7RUC544;;RUČKICA RASTER 544;;;;0;-16777216;-16777216;4026531840;4026531840;7;163;;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];5;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;753;0;0;0;1;0;Ruckice\Ruc544.mac;;;;;
7RUC560;;RUČKICA RASTER 560;;;;0;-16777216;-16777216;4026531840;4026531840;7;163;;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];5;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;754;0;0;0;1;0;Ruckice\Ruc560.mac;;;;;
7RUC608;;RUČKICA RASTER 608;;;;0;-16777216;-16777216;4026531840;4026531840;7;163;;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];5;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;755;0;0;0;1;0;Ruckice\Ruc608.mac;;;;;
7RUC640;;RUČKICA RASTER 640;;;;0;-16777216;-16777216;4026531840;4026531840;7;163;;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];5;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;756;0;0;0;1;0;Ruckice\Ruc640.mac;;;;;
7RUC660;;RUČKICA RASTER 660;;;;0;-16777216;-16777216;4026531840;4026531840;7;163;;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];5;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;757;0;0;0;1;0;Ruckice\Ruc660.mac;;;;;
7RUC704;;RUČKICA RASTER 704;;;;0;-16777216;-16777216;4026531840;4026531840;7;163;;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];5;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;758;0;0;0;1;0;Ruckice\Ruc704.mac;;;;;
7RUC736;;RUČKICA RASTER 736;;;;0;-16777216;-16777216;4026531840;4026531840;7;163;;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];5;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;759;0;0;0;1;0;Ruckice\Ruc736.mac;;;;;
7RUC760;;RUČKICA RASTER 760;;;;0;-16777216;-16777216;4026531840;4026531840;7;163;;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];5;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;760;0;0;0;1;0;Ruckice\Ruc760.mac;;;;;
7RUC768;;RUČKICA RASTER 768;;;;0;-16777216;-16777216;4026531840;4026531840;7;163;;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];5;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;761;0;0;0;1;0;Ruckice\Ruc768.mac;;;;;
7RUC800;;RUČKICA RASTER 800;;;;0;-16777216;-16777216;4026531840;4026531840;7;163;;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];5;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;762;0;0;0;1;0;Ruckice\Ruc800.mac;;;;;
7RUC928;;RUČKICA RASTER 928;;;;0;-16777216;-16777216;4026531840;4026531840;7;163;;;;KOM;KOM;1;0;0;0;0;0;0;0;0;0;System.Byte[];5;3.6.2025. 0:00:00;;;;;;;1;0;0;0;0;;;;;;;;;;;0;763;0;0;0;1;0;Ruckice\Ruc928.mac;;;;;
